TITLE,PX,PY,DEPTH_TYPE,DEPTH_FLAT,Mglob,Nglob,TOTAL_TIME,PLOT_INTV,PLOT_INTV_STATION,SCREEN_INTV,DX,DY,WAVEMAKER,Tperiod,Xc_WK,AMP_WK,DEP_WK,Yc_WK,Theta_WK,Delta_WK,PERIODIC,DIFFUSION_SPONGE,FRICTION_SPONGE,DIRECT_SPONGE,Csp,Sponge_south_width,Sponge_north_width,Sponge_west_width,Sponge_east_width,Cd,Cd_regional,FRICTION_MATRIX,CFL,FroudeCap,MinDepth,VISCOSITY_BREAKING,Cbrk1,Cbrk2,FIELD_IO_TYPE,DEPTH_OUT,ETA,MASK,U,V,STATIONS_FILE,NumberStations,PI_1,PI_2,PI_3,PI_4,PI_5,PI_6,PI_7,EPSILON,TAU_1,k,L,kh,failed_checks,COMBO_NUM
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1001
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1002
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1003
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1004
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1005
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1006
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1007
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1008
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1009
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1010
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1011
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1012
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1013
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1014
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1015
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1016
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1017
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1018
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1019
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1020
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1021
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1022
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1023
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1024
DYNAMIC,32,1,FLAT,17.0,7630,3,400.0,1.0,0.1,25.0,0.08921771381322795,0.08921771381322795,WK_REG,2.0,31.22619983462978,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703824,24.980959867703824,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818643614,6.245239966925956,17.103289991694144,filter_kh,1025
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1126
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1127
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1128
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1129
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1130
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1131
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1132
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1133
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1134
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1135
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1136
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1137
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1138
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1139
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1140
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1141
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1142
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1143
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1144
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1145
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1146
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1147
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1148
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1149
DYNAMIC,32,1,FLAT,19.0,7631,3,400.0,1.0,0.1,25.0,0.0892177138132282,0.0892177138132282,WK_REG,2.0,31.226199834629867,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867703895,24.980959867703895,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818643585,6.245239966925974,19.11544175542281,filter_kh,1150
